dependents:d2
,freshness_DIV,c2_DIV,d2_DIV,subject_DIV,variety,balance,disparsity,impact_diversity,teamsize,age_mean,age_std,pnum_mean,pnum_std,cn_mean,cn_std,rank_mean,rank_std,num_of_refs,journal fixed,Year fixed,R2,# of Smaples
Model 662,-0.0654(****),-0.0369(****),-0.0094(****),-0.1712(***),--,--,--,-0.0151(****),0.0001(),0.0001(**),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.03388403716991062,159558
Model 663,-0.0715(****),-0.0419(****),-0.0044(****),0.2080(****),--,--,--,-0.0092(****),-0.0001(),0.0001(**),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(*),-0.0000(****),False,True,0.03346860607774005,159558
Model 664,-0.0703(****),-0.0362(****),-0.0086(****),-0.2253(****),--,--,--,-0.0119(****),-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.03185533352820946,159558
Model 665,-0.0887(****),-0.0509(****),-0.0088(****),--,0.1614(****),-0.1108(****),--,--,0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.05602473840290112,160738
Model 666,-0.0849(****),-0.0426(****),-0.0127(****),--,0.0072(),-0.1323(****),--,--,0.0002(),0.0001(*),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.05509458077530338,160738
Model 667,-0.0928(****),-0.0491(****),-0.0077(****),--,0.1448(****),-0.1043(****),--,--,-0.0001(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.051484120173122316,160738
Model 668,-0.0885(****),-0.0406(****),-0.0119(****),--,-0.0130(),-0.1265(****),--,--,-0.0000(),0.0001(),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(*),True,True,0.050671445508014945,160738
Model 669,-0.0683(****),-0.0447(****),-0.0055(****),--,-0.0031(),--,0.1277(****),--,0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(),0.0000(),False,False,0.035549052041008,159558
Model 670,-0.0675(****),-0.0390(****),-0.0096(****),--,-0.0960(****),--,0.0874(****),--,0.0002(),0.0001(*),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(**),True,False,0.033336747899055164,159558
Model 671,-0.0736(****),-0.0435(****),-0.0044(****),--,-0.0163(),--,0.1341(****),--,-0.0001(),0.0001(*),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(**),-0.0000(*),-0.0000(*),False,True,0.03404455937786499,159558
Model 672,-0.0725(****),-0.0378(****),-0.0087(****),--,-0.1138(****),--,0.0948(****),--,-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),True,True,0.031694992276774414,159558
Model 673,-0.0909(****),-0.0510(****),-0.0085(****),--,0.0965(****),--,--,-0.0264(****),-0.0000(),0.0002(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(***),False,False,0.05273873266160767,160738
Model 674,-0.0886(****),-0.0435(****),-0.0130(****),--,-0.0348(*),--,--,-0.0308(****),0.0002(),0.0001(**),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.05058895476698533,160738
Model 675,-0.0957(****),-0.0497(****),-0.0073(****),--,0.0742(****),--,--,-0.0220(****),-0.0002(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(**),-0.0001(****),False,True,0.04816710893569298,160738
Model 676,-0.0932(****),-0.0423(****),-0.0120(****),--,-0.0647(****),--,--,-0.0262(****),-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.04603668059549049,160738
Model 677,-0.0658(****),-0.0426(****),-0.0055(****),--,--,-0.0782(****),0.2021(****),--,-0.0000(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),0.0000(),False,False,0.03888624166224275,159558
Model 678,-0.0641(****),-0.0371(****),-0.0093(****),--,--,-0.0993(****),0.1221(****),--,0.0000(),0.0001(*),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(*),True,False,0.03781521111382258,159558
Model 679,-0.0702(****),-0.0415(****),-0.0047(****),--,--,-0.0750(****),0.2018(****),--,-0.0002(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(**),False,True,0.03710440936003778,159558
Model 680,-0.0680(****),-0.0359(****),-0.0088(****),--,--,-0.0971(****),0.1245(****),--,-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(****),True,True,0.03583132036975256,159558
Model 681,-0.0874(****),-0.0477(****),-0.0079(****),--,--,-0.0841(****),--,-0.0121(****),0.0001(),0.0002(****),-0.0001(*),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),0.0000(****),False,False,0.05545016311388451,160738
Model 682,-0.0832(****),-0.0407(****),-0.0125(****),--,--,-0.1178(****),--,-0.0173(****),0.0001(),0.0001(**),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.05583967604392559,160738
Model 683,-0.0924(****),-0.0468(****),-0.0068(****),--,--,-0.0819(****),--,-0.0088(****),-0.0001(),0.0001(**),-0.0002(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),0.0000(),False,True,0.05091665417503566,160738
Model 684,-0.0869(****),-0.0395(****),-0.0118(****),--,--,-0.1165(****),--,-0.0139(****),-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(***),True,True,0.0511405767122276,160738
Model 685,-0.0670(****),-0.0432(****),-0.0054(****),--,--,--,0.1526(****),-0.0141(****),-0.0000(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(),False,False,0.036287675996890645,159558
Model 686,-0.0663(****),-0.0382(****),-0.0095(****),--,--,--,0.0931(****),-0.0192(****),0.0001(),0.0001(**),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),-0.0000(**),True,False,0.034202189961034746,159558
Model 687,-0.0720(****),-0.0425(****),-0.0045(****),--,--,--,0.1477(****),-0.0110(****),-0.0002(),0.0001(**),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(*),-0.0000(****),False,True,0.034476879837523455,159558
Model 688,-0.0709(****),-0.0375(****),-0.0088(****),--,--,--,0.0886(****),-0.0164(****),-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(****),True,True,0.03207265309509333,159558
Model 689,-0.0605(****),-0.0418(****),--,2.8694(****),-0.5165(****),-0.1456(****),--,--,0.0004(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(),False,False,0.03946271237234944,159558
Model 690,-0.0591(****),-0.0366(****),--,2.8924(****),-0.6280(****),-0.1656(****),--,--,0.0003(),0.0001(*),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(**),True,False,0.038200604306575014,159558
Model 691,-0.0664(****),-0.0406(****),--,3.0594(****),-0.5799(****),-0.1445(****),--,--,0.0001(),0.0001(),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(**),-0.0000(***),False,True,0.03795365308918908,159558
Model 692,-0.0647(****),-0.0352(****),--,3.1071(****),-0.6979(****),-0.1657(****),--,--,0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),True,True,0.03667027356147101,159558
Model 693,-0.0684(****),-0.0461(****),--,-0.2605(**),0.0575(*),--,0.1265(****),--,0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),0.0000(),False,False,0.035164454984562,159558
Model 694,-0.0682(****),-0.0414(****),--,-0.6016(****),0.0500(),--,0.0807(****),--,0.0002(),0.0001(*),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(**),True,False,0.032360580267371764,159558
Model 695,-0.0739(****),-0.0446(****),--,-0.0606(),-0.0068(),--,0.1334(****),--,-0.0001(),0.0001(*),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(*),-0.0000(*),False,True,0.033771236863068155,159558
Model 696,-0.0736(****),-0.0400(****),--,-0.3894(***),-0.0211(),--,0.0894(****),--,-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),0.0000(),True,True,0.030820641152172645,159558
Model 697,-0.0664(****),-0.0442(****),--,-0.1780(),0.1226(****),--,--,-0.0125(****),0.0001(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(**),False,False,0.034971408440883534,159558
Model 698,-0.0661(****),-0.0396(****),--,-0.5137(****),0.0977(***),--,--,-0.0154(****),0.0002(),0.0001(**),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.03283218306155111,159558
Model 699,-0.0719(****),-0.0432(****),--,-0.0235(),0.0630(*),--,--,-0.0091(****),-0.0001(),0.0001(*),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(**),-0.0000(****),False,True,0.033227339066581374,159558
Model 700,-0.0714(****),-0.0386(****),--,-0.3452(**),0.0313(),--,--,-0.0121(****),-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.030929808150086058,159558
Model 701,-0.0648(****),-0.0450(****),--,0.6211(****),--,-0.1053(****),0.1612(****),--,0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.039447256576521594,159558
Model 702,-0.0642(****),-0.0400(****),--,0.2939(****),--,-0.1117(****),0.1073(****),--,0.0001(),0.0001(*),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),-0.0000(****),True,False,0.03690117910091839,159558
Model 703,-0.0694(****),-0.0436(****),--,0.5792(****),--,-0.1002(****),0.1638(****),--,-0.0000(),0.0001(*),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.03766016338797107,159558
Model 704,-0.0688(****),-0.0387(****),--,0.2409(****),--,-0.1068(****),0.1105(****),--,-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.03499156654293678,159558
Model 705,-0.0631(****),-0.0433(****),--,0.8557(****),--,-0.0960(****),--,-0.0073(****),0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.03836962354972573,159558
Model 706,-0.0625(****),-0.0384(****),--,0.4612(****),--,-0.1045(****),--,-0.0094(****),0.0002(),0.0001(**),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),-0.0000(****),True,False,0.03665696800049423,159558
Model 707,-0.0683(****),-0.0423(****),--,0.7877(****),--,-0.0920(****),--,-0.0043(**),-0.0000(),0.0001(*),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.03643301335475091,159558
Model 708,-0.0674(****),-0.0375(****),--,0.3861(****),--,-0.1009(****),--,-0.0063(****),-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.034568093977352055,159558
Model 709,-0.0669(****),-0.0447(****),--,0.0492(),--,--,0.1459(****),-0.0146(****),0.0001(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(),False,False,0.03588361896041958,159558
Model 710,-0.0667(****),-0.0400(****),--,-0.2844(****),--,--,0.1079(****),-0.0174(****),0.0002(),0.0001(**),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(*),True,False,0.033270883479446844,159558
Model 711,-0.0723(****),-0.0437(****),--,0.0097(),--,--,0.1438(****),-0.0111(****),-0.0001(),0.0001(**),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(**),-0.0000(***),False,True,0.034188250878631976,159558
Model 712,-0.0721(****),-0.0391(****),--,-0.3360(****),--,--,0.1047(****),-0.0139(****),-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.03140389238889263,159558
Model 713,-0.0657(****),-0.0446(****),--,--,0.0656(****),-0.0831(****),0.1764(****),--,0.0001(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(**),False,False,0.03863831762249159,159558
Model 714,-0.0645(****),-0.0392(****),--,--,-0.0263(*),-0.0988(****),0.1283(****),--,0.0002(),0.0001(*),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.03673931533953256,159558
Model 715,-0.0704(****),-0.0431(****),--,--,0.0512(****),-0.0787(****),0.1809(****),--,-0.0001(),0.0001(*),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.03690223813552196,159558
Model 716,-0.0691(****),-0.0378(****),--,--,-0.0459(***),-0.0946(****),0.1342(****),--,-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.034941923108329664,159558
Model 717,-0.0872(****),-0.0516(****),--,--,0.1792(****),-0.0994(****),--,-0.0167(****),0.0001(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.05593174027877912,160738
Model 718,-0.0841(****),-0.0444(****),--,--,0.0410(**),-0.1214(****),--,-0.0189(****),0.0002(),0.0001(**),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),-0.0000(),True,False,0.054355544666359834,160738
Model 719,-0.0919(****),-0.0500(****),--,--,0.1554(****),-0.0954(****),--,-0.0128(****),-0.0001(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.05127310498726445,160738
Model 720,-0.0887(****),-0.0429(****),--,--,0.0093(),-0.1179(****),--,-0.0146(****),0.0000(),0.0001(),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(**),True,True,0.049769256214727164,160738
Model 721,-0.0669(****),-0.0447(****),--,--,0.0201(),--,0.1427(****),-0.0147(****),0.0001(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(),False,False,0.03589284507996937,159558
Model 722,-0.0666(****),-0.0401(****),--,--,-0.0615(****),--,0.1090(****),-0.0181(****),0.0002(),0.0001(**),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.03318896710904773,159558
Model 723,-0.0724(****),-0.0437(****),--,--,0.0004(),--,0.1445(****),-0.0110(****),-0.0001(),0.0001(**),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(**),-0.0000(**),False,True,0.03418794023997629,159558
Model 724,-0.0721(****),-0.0390(****),--,--,-0.0876(****),--,0.1097(****),-0.0144(****),-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.03137393155515722,159558
Model 725,-0.0653(****),-0.0434(****),--,--,--,-0.0735(****),0.2075(****),-0.0067(****),0.0000(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),0.0000(),False,False,0.038611979362543236,159558
Model 726,-0.0639(****),-0.0387(****),--,--,--,-0.0933(****),0.1355(****),-0.0101(****),0.0001(),0.0001(**),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),-0.0000(),True,False,0.03702499354209898,159558
Model 727,-0.0702(****),-0.0424(****),--,--,--,-0.0721(****),0.2027(****),-0.0038(**),-0.0001(),0.0001(**),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(**),False,True,0.03683980881697024,159558
Model 728,-0.0685(****),-0.0377(****),--,--,--,-0.0926(****),0.1313(****),-0.0071(****),-0.0001(),0.0001(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(****),True,True,0.0350191119471579,159558
Model 729,-0.0682(****),--,-0.0119(****),3.8317(****),-0.8105(****),-0.1840(****),--,--,0.0001(),0.0001(***),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(*),-0.0000(****),False,False,0.026058588750898615,159558
Model 730,-0.0642(****),--,-0.0150(****),3.6455(****),-0.8839(****),-0.1978(****),--,--,0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.02965593499828101,159558
Model 731,-0.0722(****),--,-0.0108(****),3.8513(****),-0.8209(****),-0.1796(****),--,--,-0.0000(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(****),False,True,0.025154610547131973,159558
Model 732,-0.0677(****),--,-0.0141(****),3.7210(****),-0.9101(****),-0.1956(****),--,--,-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,True,0.028676104429831484,159558
Model 733,-0.0790(****),--,-0.0120(****),-0.1413(),-0.0592(*),--,0.0792(****),--,-0.0002(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(*),-0.0000(***),False,False,0.018116092360659475,159558
Model 734,-0.0756(****),--,-0.0161(****),-0.5703(****),-0.0561(),--,0.0310(**),--,-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.020745391911879962,159558
Model 735,-0.0822(****),--,-0.0110(****),-0.0440(),-0.0873(**),--,0.0984(****),--,-0.0003(),0.0001(***),-0.0002(**),-0.0000(),-0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(****),False,True,0.0177014902816921,159558
Model 736,-0.0786(****),--,-0.0153(****),-0.4489(****),-0.0958(**),--,0.0500(****),--,-0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.019949767344133673,159558
Model 737,-0.0756(****),--,-0.0116(****),0.0635(),-0.0150(),--,--,-0.0224(****),-0.0003(),0.0001(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.01963694974998409,159558
Model 738,-0.0727(****),--,-0.0156(****),-0.3722(***),-0.0267(),--,--,-0.0234(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),-0.0000(***),True,False,0.022456838982063076,159558
Model 739,-0.0786(****),--,-0.0108(****),0.0952(),-0.0292(),--,--,-0.0188(****),-0.0003(),0.0001(****),-0.0001(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.018493289903737553,159558
Model 740,-0.0756(****),--,-0.0149(****),-0.3117(**),-0.0569(*),--,--,-0.0193(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(***),True,True,0.021017214551716235,159558
Model 741,-0.0751(****),--,-0.0127(****),0.4473(****),--,-0.1168(****),0.1082(****),--,-0.0003(),0.0001(**),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.023387312633860957,159558
Model 742,-0.0713(****),--,-0.0157(****),0.0481(),--,-0.1207(****),0.0514(****),--,-0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.026064253835380136,159558
Model 743,-0.0767(****),--,-0.0120(****),0.4407(****),--,-0.1143(****),0.1282(****),--,-0.0002(),0.0001(***),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.022705813194009883,159558
Model 744,-0.0730(****),--,-0.0152(****),0.0239(),--,-0.1182(****),0.0688(****),--,-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.025011547073477747,159558
Model 745,-0.0725(****),--,-0.0122(****),0.6920(****),--,-0.1042(****),--,-0.0165(****),-0.0003(),0.0001(***),-0.0001(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.023770516609125547,159558
Model 746,-0.0692(****),--,-0.0153(****),0.2289(****),--,-0.1107(****),--,-0.0169(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0001(****),True,False,0.026832798943761005,159558
Model 747,-0.0743(****),--,-0.0116(****),0.6764(****),--,-0.1027(****),--,-0.0133(****),-0.0002(),0.0001(***),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.022518143161624926,159558
Model 748,-0.0711(****),--,-0.0149(****),0.1867(***),--,-0.1097(****),--,-0.0130(****),-0.0002(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.02531329017177031,159558
Model 749,-0.0765(****),--,-0.0118(****),-0.1186(**),--,--,0.1000(****),-0.0239(****),-0.0004(),0.0001(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.020122361273583467,159558
Model 750,-0.0734(****),--,-0.0156(****),-0.5213(****),--,--,0.0604(****),-0.0246(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),-0.0000(****),True,False,0.022612767327253258,159558
Model 751,-0.0790(****),--,-0.0111(****),-0.1446(***),--,--,0.1131(****),-0.0205(****),-0.0003(),0.0001(****),-0.0002(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.019102465512915168,159558
Model 752,-0.0762(****),--,-0.0151(****),-0.5691(****),--,--,0.0687(****),-0.0207(****),-0.0002(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(****),True,True,0.02120152772911832,159558
Model 753,-0.0756(****),--,-0.0121(****),--,-0.0042(),-0.0966(****),0.1381(****),--,-0.0003(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.022873095372669905,159558
Model 754,-0.0709(****),--,-0.0154(****),--,-0.1086(****),-0.1120(****),0.0871(****),--,-0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(***),True,False,0.026500020296930993,159558
Model 755,-0.0776(****),--,-0.0114(****),--,-0.0060(),-0.0941(****),0.1567(****),--,-0.0002(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.02220525108689153,159558
Model 756,-0.0730(****),--,-0.0148(****),--,-0.1176(****),-0.1095(****),0.1047(****),--,-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(***),True,True,0.02552810481380574,159558
Model 757,-0.1000(****),--,-0.0162(****),--,0.1046(****),-0.1130(****),--,-0.0278(****),-0.0004(),0.0002(****),-0.0002(***),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,False,0.04032746767456663,160738
